date,average_sentiment,sentiment_count,close_price
2022-10-28,0.0,0.0,138.33999633789062
2022-10-29,-0.030831128747795415,9.0,137.21666463216147
2022-10-30,-0.07366161616161616,22.0,136.09333292643228
2022-10-31,0.14681922915793882,31.0,134.97000122070312
2022-11-01,0.25869047619047614,2.0,135.42999267578125
2022-11-02,0.0,0.0,132.19000244140625
2022-11-03,0.0,0.0,134.2100067138672
2022-11-04,0.0,0.0,141.55999755859375
2022-11-05,0.0,0.0,142.04332987467447
2022-11-06,0.0,0.0,142.52666219075522
2022-11-07,0.0,0.0,143.00999450683594
2022-11-08,0.18566392238713667,20.0,146.02000427246094
2022-11-09,-0.13974537037037038,2.0,137.75999450683594
2022-11-10,0.7,1.0,157.5
2022-11-11,0.14656712115045448,18.0,163.27000427246094
2022-11-12,0.08909663865546219,17.0,163.16333516438803
2022-11-13,0.41666666666666663,2.0,163.0566660563151
2022-11-14,0.0004987373737373624,5.0,162.9499969482422
2022-11-15,0.0,0.0,166.66000366210938
2022-11-16,0.09417586914114692,54.0,159.10000610351562
2022-11-17,0.06715301705097623,49.0,156.77000427246094
2022-11-18,0.0234375,2.0,154.08999633789062
2022-11-19,-0.28125,1.0,153.78333028157553
2022-11-20,0.0,0.0,153.4766642252604
2022-11-21,0.11785714285714285,1.0,153.1699981689453
2022-11-22,0.0,0.0,160.3800048828125
2022-11-23,0.29642857142857143,1.0,165.19000244140625
2022-11-24,0.0,0.0,163.94499969482422
2022-11-25,0.0,0.0,162.6999969482422
2022-11-26,0.0,0.0,161.22333272298178
2022-11-27,0.0,0.0,159.74666849772134
2022-11-28,0.0,0.0,158.27000427246094
2022-11-29,0.0,0.0,156.38999938964844
2022-11-30,0.0,0.0,169.22999572753906
2022-12-01,0.0,0.0,171.35000610351562
2022-12-02,0.029149987743737744,24.0,168.75999450683594
2022-12-03,0.2561111111111111,3.0,167.87333170572916
2022-12-04,0.0,0.0,166.9866689046224
2022-12-05,0.0,0.0,166.10000610351562
2022-12-06,0.0,0.0,159.8699951171875
2022-12-07,0.0,0.0,161.1999969482422
2022-12-08,0.0,0.0,171.69000244140625
2022-12-09,0.0,0.0,170.00999450683594
2022-12-10,0.0,0.0,171.78999837239584
2022-12-11,0.0,0.0,173.57000223795572
2022-12-12,0.2931639454295704,16.0,175.35000610351562
2022-12-13,0.23172194472194474,10.0,180.72000122070312
2022-12-14,0.08751400560224089,17.0,176.74000549316406
2022-12-15,0.0,0.0,169.52000427246094
2022-12-16,0.26388705482192876,17.0,165.7100067138672
2022-12-17,0.05238095238095237,7.0,164.65333557128906
2022-12-18,0.0,0.0,163.59666442871094
2022-12-19,0.0,0.0,162.5399932861328
2022-12-20,0.0,0.0,160.85000610351562
2022-12-21,0.09227666057200218,25.0,165.00999450683594
2022-12-22,0.11589393939393938,11.0,153.38999938964844
2022-12-23,0.09546703296703297,13.0,152.05999755859375
2022-12-24,-0.057142857142857134,1.0,149.3474998474121
2022-12-25,0.10651978973407546,21.0,146.63500213623047
2022-12-26,0.5083333333333333,3.0,143.92250442504883
2022-12-27,0.027563131313131307,6.0,141.2100067138672
2022-12-28,-0.0024798380631714046,45.0,140.36000061035156
2022-12-29,-0.3527272727272727,5.0,146.02999877929688
2022-12-30,-0.15510204081632656,1.0,146.13999938964844
2022-12-31,0.04783520007329532,18.0,145.39249801635742
2023-01-01,0.12525406716938975,20.0,144.6449966430664
2023-01-02,0.0,0.0,143.8974952697754
2023-01-03,0.0,0.0,143.14999389648438
2023-01-04,0.0,0.0,147.49000549316406
2023-01-05,0.0,0.0,142.64999389648438
2023-01-06,0.0,0.0,148.58999633789062
2023-01-07,0.0,0.0,151.15333048502603
2023-01-08,0.0,0.0,153.71666463216147
2023-01-09,0.0,0.0,156.27999877929688
2023-01-10,0.0,0.0,159.08999633789062
2023-01-11,0.0,0.0,160.00999450683594
2023-01-12,0.0,0.0,165.11000061035156
2023-01-13,0.0,0.0,168.99000549316406
2023-01-14,0.0,0.0,170.99750518798828
2023-01-15,0.0,0.0,173.0050048828125
2023-01-16,0.0,0.0,175.01250457763672
2023-01-17,0.0,0.0,177.02000427246094
2023-01-18,0.0,0.0,173.77000427246094
2023-01-19,0.0,0.0,167.64999389648438
2023-01-20,0.0,0.0,178.38999938964844
2023-01-21,0.0,0.0,182.90333048502603
2023-01-22,0.0,0.0,187.41666158040366
2023-01-23,0.10714285714285714,1.0,191.92999267578125
2023-01-24,0.0,0.0,192.64999389648438
2023-01-25,0.0,0.0,193.22999572753906
2023-01-26,0.08088231213231213,26.0,198.02000427246094
2023-01-27,0.2857142857142857,1.0,203.64999389648438
2023-01-28,0.0,0.0,199.6399943033854
2023-01-29,0.0,0.0,195.62999471028647
2023-01-30,0.13842592592592595,9.0,191.6199951171875
2023-01-31,0.22698412698412695,9.0,195.3699951171875
2023-02-01,-0.24999999999999997,1.0,209.42999267578125
2023-02-02,0.0,0.0,217.08999633789062
2023-02-03,0.0,0.0,211.0
2023-02-04,0.0,0.0,210.9633331298828
2023-02-05,0.0,0.0,210.92666625976562
2023-02-06,0.0,0.0,210.88999938964844
2023-02-07,0.10336036838978016,17.0,221.72999572753906
2023-02-08,0.03945684523809523,8.0,222.0500030517578
2023-02-09,0.09250544852301051,22.0,223.3699951171875
2023-02-10,0.07666666666666667,1.0,212.64999389648438
2023-02-11,0.0,0.0,214.3933308919271
2023-02-12,0.0,0.0,216.13666788736978
2023-02-13,0.0,0.0,217.8800048828125
2023-02-14,0.0,0.0,229.7100067138672
2023-02-15,0.20456349206349203,6.0,227.63999938964844
2023-02-16,0.35,1.0,220.02000427246094
2023-02-17,0.22354166666666667,8.0,213.8800048828125
2023-02-18,-0.09988095238095239,6.0,212.04750442504883
2023-02-19,0.0,0.0,210.21500396728516
2023-02-20,0.0,0.0,208.38250350952148
2023-02-21,0.0,0.0,206.5500030517578
2023-02-22,0.07898908562701666,29.0,207.5399932861328
2023-02-23,0.044982999639249635,40.0,236.63999938964844
2023-02-24,-0.04928854875283446,21.0,232.86000061035156
2023-02-25,0.2828671679197995,5.0,233.57666524251303
2023-02-26,0.0290157878387045,24.0,234.29332987467447
2023-02-27,0.092886848744768,46.0,235.00999450683594
2023-02-28,0.13525529265255293,73.0,232.16000366210938
2023-03-01,0.06435121373210996,53.0,226.97999572753906
2023-03-02,-0.1320138888888889,2.0,233.13999938964844
2023-03-03,0.0,0.0,238.89999389648438
2023-03-04,-0.026545454545454556,5.0,237.77999369303384
2023-03-05,0.0,0.0,236.65999348958334
2023-03-06,0.035247142628095016,21.0,235.5399932861328
2023-03-07,0.0859350828605487,23.0,232.8800048828125
2023-03-08,0.15019641394641395,37.0,241.80999755859375
2023-03-09,0.04863919810348381,49.0,234.36000061035156
2023-03-10,0.13693251964085298,27.0,229.64999389648438
2023-03-11,-0.2,1.0,229.65333048502603
2023-03-12,0.19702380952380952,4.0,229.65666707356772
2023-03-13,0.3428571428571428,3.0,229.66000366210938
2023-03-14,0.0,0.0,240.6300048828125
2023-03-15,0.022261904761904764,11.0,242.27999877929688
2023-03-16,-0.045129870129870124,11.0,255.41000366210938
2023-03-17,0.15435185185185188,21.0,257.25
2023-03-18,0.005904220779220777,10.0,257.8333333333333
2023-03-19,0.19343117853201885,20.0,258.4166666666667
2023-03-20,0.021455263117497153,47.0,259.0
2023-03-21,-0.020004734848484855,20.0,261.989990234375
2023-03-22,0.08775546083412268,79.0,264.67999267578125
2023-03-23,0.08670617464972302,31.0,271.9100036621094
2023-03-24,-0.0007475262832405613,14.0,267.7900085449219
2023-03-25,0.06875,5.0,266.9633382161458
2023-03-26,0.0,0.0,266.1366678873698
2023-03-27,0.0,0.0,265.30999755859375
2023-03-28,0.0,0.0,264.1000061035156
2023-03-29,0.278989898989899,5.0,269.8399963378906
2023-03-30,0.3314814814814815,9.0,273.8299865722656
2023-03-31,0.0,0.0,277.7699890136719
2023-04-01,0.10560417843026537,23.0,278.3966573079427
2023-04-02,-0.11547619047619048,4.0,279.02332560221356
2023-04-03,0.0,0.0,279.6499938964844
2023-04-04,0.1307936507936508,11.0,274.5299987792969
2023-04-05,0.07053638560687432,19.0,268.80999755859375
2023-04-06,0.05,1.0,270.3699951171875
2023-04-07,0.0,0.0,271.7249984741211
2023-04-08,0.07230236033807463,27.0,273.0800018310547
2023-04-09,0.05054675324675324,25.0,274.4350051879883
2023-04-10,0.05774908424908424,14.0,275.7900085449219
2023-04-11,-0.05874599567099567,15.0,271.69000244140625
2023-04-12,0.0,0.0,264.95001220703125
2023-04-13,0.13388101797192706,44.0,264.6300048828125
2023-04-14,-0.08611111111111111,2.0,267.5799865722656
2023-04-15,0.31666666666666665,1.0,268.39332071940106
2023-04-16,0.0,0.0,269.20665486653644
2023-04-17,0.0678840058750773,28.0,270.0199890136719
2023-04-18,0.07121345029239767,19.0,276.6700134277344
2023-04-19,0.05084220714801072,32.0,279.30999755859375
2023-04-20,0.16147590957445454,27.0,271.0400085449219
2023-04-21,0.06521482571948412,46.0,271.19000244140625
2023-04-22,-0.034,2.0,270.93333943684894
2023-04-23,-0.175,1.0,270.6766764322917
2023-04-24,0.0,0.0,270.4200134277344
2023-04-25,0.0,0.0,262.4100036621094
2023-04-26,-0.027620039682539677,20.0,269.55999755859375
2023-04-27,0.0833567821067821,12.0,272.260009765625
2023-04-28,0.15,1.0,277.489990234375
2023-04-29,0.5583333333333333,1.0,281.35999552408856
2023-04-30,0.10045664983164983,12.0,285.23000081380206
2023-05-01,0.040382748290356985,46.0,289.1000061035156
2023-05-02,0.2285135582010582,12.0,282.1000061035156
2023-05-03,0.05801638837353124,14.0,278.0199890136719
2023-05-04,-0.08127607241243605,5.0,275.6199951171875
2023-05-05,0.06772753994976217,27.0,286.79998779296875
2023-05-06,0.0,0.0,288.3699951171875
2023-05-07,0.05,1.0,289.94000244140625
2023-05-08,0.0,0.0,291.510009765625
2023-05-09,0.07888888888888888,5.0,285.7099914550781
2023-05-10,0.024733838692172026,36.0,288.8500061035156
2023-05-11,0.7,1.0,285.7799987792969
2023-05-12,0.0,0.0,283.3999938964844
2023-05-13,0.0,0.0,285.4433288574219
2023-05-14,0.014909427543356113,28.0,287.4866638183594
2023-05-15,0.1643989898989899,5.0,289.5299987792969
2023-05-16,0.11688897907647906,12.0,292.1300048828125
2023-05-17,0.12132175221597415,113.0,301.7799987792969
2023-05-18,0.11102290562013332,181.0,316.7799987792969
2023-05-19,0.10089682763137818,89.0,312.6400146484375
2023-05-20,0.13588803904428903,26.0,312.3466796875
2023-05-21,0.08693220762823035,24.0,312.0533447265625
2023-05-22,0.09053068276752486,19.0,311.760009765625
2023-05-23,0.24378684807256237,15.0,306.8800048828125
2023-05-24,0.0901363302924802,223.0,305.3800048828125
2023-05-25,0.11642456477941582,522.0,379.79998779296875
2023-05-26,0.16091273855041635,231.0,389.4599914550781
2023-05-27,0.10859182260391938,62.0,392.3724899291992
2023-05-28,0.02597623401502712,58.0,395.2849884033203
2023-05-29,0.06160906985869684,136.0,398.1974868774414
2023-05-30,0.09057740991951518,57.0,401.1099853515625
2023-05-31,0.18864726037565543,81.0,378.3399963378906
2023-06-01,0.10344542362399504,56.0,397.70001220703125
2023-06-02,0.13262874458874457,50.0,393.2699890136719
2023-06-03,0.1572681391580201,84.0,393.2699890136719
2023-06-04,0.12899048615172565,28.0,393.2699890136719
